ts_epoch,Hex,Flight,Lat,Lon,Alt,Track,Speed,Squawk,Messages,Groundspeed,Rate_of_climb,af_category,ts_iso8601
1693090785,ac058a,,0,0,0,0,0,,86,0,0,A3,2023-08-26T17:59:45-05:00
1693090785,a35d79,DAL1119 ,44.697038,-93.226296,8825,334.8,281.8,2613,195,281.8,0,A3,2023-08-26T17:59:45-05:00
1693090785,a16ff1,,0,0,0,0,0,,992,0,0,A5,2023-08-26T17:59:45-05:00
1693090785,a66175,N510AF  ,45.297043,-92.852391,30000,301.4,283.7,5622,2205,283.7,0,A1,2023-08-26T17:59:45-05:00
1693090785,a605f0,,0,0,2750,0,0,,147,0,0,A1,2023-08-26T17:59:45-05:00
1693090785,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T17:59:45-05:00
1693090785,acb82c,,45.019684,-93.237501,5975,301,252.1,,3525,252.1,-1280,A3,2023-08-26T17:59:45-05:00
1693090785,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T17:59:45-05:00
1693090785,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T17:59:45-05:00
1693090785,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T17:59:45-05:00
1693090801,a62781,AJT1021 ,44.492627,-92.829046,40025,309.9,408.2,6260,285,408.2,0,A5,2023-08-26T18:00:00-05:00
1693090801,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T18:00:00-05:00
1693090801,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T18:00:00-05:00
1693090801,a105f3,,45.050034,-92.958592,1800,322.6,102,,57,102,0,A1,2023-08-26T18:00:00-05:00
1693090801,a35d79,,44.697038,-93.226296,8600,334.8,281.8,,203,281.8,0,A3,2023-08-26T18:00:00-05:00
1693090801,a16ff1,,0,0,0,0,0,,992,0,0,A5,2023-08-26T18:00:00-05:00
1693090801,a66175,N510AF  ,45.307338,-92.87614,30000,301.4,283.7,5622,2309,283.7,0,A1,2023-08-26T18:00:00-05:00
1693090801,a605f0,,0,0,2775,0,0,,151,0,0,A1,2023-08-26T18:00:00-05:00
1693090801,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T18:00:00-05:00
1693090801,acb82c,,0,0,0,0,0,,3526,0,0,A3,2023-08-26T18:00:00-05:00
1693090801,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T18:00:00-05:00
1693090801,a9bb53,,0,0,0,0,0,,1874,0,0,A2,2023-08-26T18:00:00-05:00
1693090801,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T18:00:00-05:00
1693090815,adba1f,,0,0,41000,130.8,482.1,,12,482.1,0,,2023-08-26T18:00:15-05:00
1693090815,a62781,AJT1021 ,44.512784,-92.862541,40025,310.1,408.1,6260,301,408.1,0,A5,2023-08-26T18:00:15-05:00
1693090815,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T18:00:15-05:00
1693090815,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T18:00:15-05:00
1693090815,a105f3,,45.050034,-92.958592,1800,322.6,102,,57,102,0,A1,2023-08-26T18:00:15-05:00
1693090815,a35d79,,0,0,8275,328.4,259.5,,214,259.5,0,A3,2023-08-26T18:00:15-05:00
1693090815,a16ff1,,0,0,0,0,0,,992,0,0,A5,2023-08-26T18:00:15-05:00
1693090815,a66175,N510AF  ,45.317734,-92.90026,30000,301.4,283.7,5622,2436,283.7,0,A1,2023-08-26T18:00:15-05:00
1693090815,a605f0,,0,0,2775,0,0,,151,0,0,A1,2023-08-26T18:00:15-05:00
1693090815,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T18:00:15-05:00
1693090815,acb82c,,0,0,0,0,0,,3526,0,0,A3,2023-08-26T18:00:15-05:00
1693090815,a6dfbf,,0,0,0,0,0,,1337,0,0,A3,2023-08-26T18:00:15-05:00
1693090815,ade191,,0,0,0,0,0,,3487,0,0,A3,2023-08-26T18:00:15-05:00
1693090845,adba1f,,0,0,41000,130.8,482.1,,14,482.1,0,,2023-08-26T18:00:45-05:00
1693090845,a62781,AJT1021 ,44.556656,-92.935442,40025,310.1,408.1,6260,438,408.1,0,A5,2023-08-26T18:00:45-05:00
1693090845,a3636c,,0,0,0,0,0,,31,0,0,A1,2023-08-26T18:00:45-05:00
1693090845,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T18:00:45-05:00
1693090845,a105f3,,45.050034,-92.958592,1800,322.6,102,,57,102,0,A1,2023-08-26T18:00:45-05:00
1693090845,a35d79,,44.791397,-93.305904,8000,328.4,259.5,,221,259.5,0,A3,2023-08-26T18:00:45-05:00
1693090845,a16ff1,,0,0,36000,0,0,,999,0,0,A5,2023-08-26T18:00:45-05:00
1693090845,a66175,N510AF  ,45.338104,-92.94754,30000,301.4,283.7,5622,2690,283.7,0,A1,2023-08-26T18:00:45-05:00
1693090845,a605f0,,0,0,2775,0,0,,151,0,0,A1,2023-08-26T18:00:45-05:00
1693090845,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T18:00:45-05:00
1693090845,acb82c,,0,0,0,0,0,,3526,0,0,A3,2023-08-26T18:00:45-05:00
1693090875,a3db51,,44.644108,-93.407905,2525,350.4,96.3,,12,96.3,-64,,2023-08-26T18:01:15-05:00
1693090875,a3e5b6,,45.258318,-93.518506,43775,128.6,529.4,,12,529.4,0,,2023-08-26T18:01:15-05:00
1693090875,adba1f,N984BF  ,44.555145,-93.217098,41000,130.8,487.8,,55,487.8,0,A2,2023-08-26T18:01:15-05:00
1693090875,a62781,AJT1021 ,44.593878,-92.997392,40025,310,408.8,6260,623,408.8,0,A5,2023-08-26T18:01:15-05:00
1693090875,a9ed17,,0,0,0,0,0,,75,0,0,A1,2023-08-26T18:01:15-05:00
1693090875,a105f3,,0,0,0,0,0,,57,0,0,A1,2023-08-26T18:01:15-05:00
1693090875,a35d79,,44.791397,-93.305904,7125,328.4,259.5,,224,259.5,0,A3,2023-08-26T18:01:15-05:00
1693090875,a16ff1,,0,0,36000,0,0,,999,0,0,A5,2023-08-26T18:01:15-05:00
1693090875,a66175,N510AF  ,45.358732,-92.995382,30000,301.3,284.5,5622,2992,284.5,0,A1,2023-08-26T18:01:15-05:00
1693090875,a605f0,,0,0,0,0,0,,151,0,0,A1,2023-08-26T18:01:15-05:00
1693090875,a2b133,,0,0,0,0,0,,896,0,0,A3,2023-08-26T18:01:15-05:00
1693090875,acb82c,,0,0,0,0,0,,3526,0,0,A3,2023-08-26T18:01:15-05:00
1693090905,a3db51,,44.644108,-93.407905,2525,350.4,96.3,,12,96.3,-64,,2023-08-26T18:01:45-05:00
1693090905,a3e5b6,,45.185231,-93.389014,44425,128.7,525.1,,24,525.1,0,,2023-08-26T18:01:45-05:00
1693090905,adba1f,N984BF  ,44.523056,-93.16524,41000,130.9,487,,118,487,0,A2,2023-08-26T18:01:45-05:00
1693090905,a62781,AJT1021 ,44.629956,-93.057616,40025,309.8,407.5,6260,844,407.5,0,A5,2023-08-26T18:01:45-05:00
1693090905,a105f3,,0,0,0,0,0,,57,0,0,A1,2023-08-26T18:01:45-05:00
1693090905,a35d79,,44.833374,-93.383985,6675,0,0,,234,0,0,A3,2023-08-26T18:01:45-05:00
1693090905,a16ff1,,0,0,36000,0,0,,999,0,0,A5,2023-08-26T18:01:45-05:00
1693090905,a66175,N510AF  ,45.378842,-93.042074,30000,301.4,283.7,5622,3270,283.7,0,A1,2023-08-26T18:01:45-05:00
1693090905,a605f0,,0,0,0,0,0,,152,0,0,A1,2023-08-26T18:01:45-05:00
1693090905,acb82c,,0,0,0,0,0,,3526,0,0,A3,2023-08-26T18:01:45-05:00
1693090935,a3db51,,0,0,0,0,0,,12,0,0,,2023-08-26T18:02:15-05:00
1693090935,a3e5b6,N350KH  ,45.143326,-93.315059,44750,128.7,522.9,2423,148,522.9,0,A2,2023-08-26T18:02:15-05:00
1693090935,adba1f,N984BF  ,44.467484,-93.075649,41000,130.9,485.6,,179,485.6,0,A2,2023-08-26T18:02:15-05:00
1693090935,a62781,AJT1021 ,44.662543,-93.112212,40025,309.9,406.8,6260,976,406.8,0,A5,2023-08-26T18:02:15-05:00
1693090935,a105f3,,0,0,0,0,0,,57,0,0,A1,2023-08-26T18:02:15-05:00
1693090935,a35d79,,44.833374,-93.383985,6675,0,0,,234,0,0,A3,2023-08-26T18:02:15-05:00
1693090935,a16ff1,,0,0,0,0,0,,999,0,0,A5,2023-08-26T18:02:15-05:00
1693090935,a66175,N510AF  ,45.399604,-93.090441,30000,301.4,283.7,5622,3410,283.7,0,A1,2023-08-26T18:02:15-05:00
1693090935,a605f0,,0,0,0,86.1,87.2,,154,87.2,-64,A1,2023-08-26T18:02:15-05:00
1693090935,acb82c,,0,0,0,0,0,,3526,0,0,A3,2023-08-26T18:02:15-05:00
1693090965,a3db51,,0,0,0,0,0,,12,0,0,,2023-08-26T18:02:45-05:00
1693090965,a3e5b6,N350KH  ,45.117325,-93.269283,44950,128.8,524.9,2423,193,524.9,0,A2,2023-08-26T18:02:45-05:00
1693090965,adba1f,N984BF  ,44.423776,-93.005565,41000,131,484.9,2624,319,484.9,0,A2,2023-08-26T18:02:45-05:00
1693090965,a62781,AJT1021 ,44.69741,-93.170561,40025,309.9,406.8,6260,1067,406.8,0,A5,2023-08-26T18:02:45-05:00
